Index,patentID,Title,Inventor,Assignee,Score,Publication_Date,Grant_Date,Priority_Date,Status,kw1,kw2,kw3,kw4,kw5,URL,Iteration,Citation_Forward,Citation_Backward
13390,JP2017022941A,"Vibrator driving device, vibration actuator including the same, and imaging apparatus",紘光 森田|Hiromitsu Morita|紘光 森田,Canon Inc,117,2017-01-26,2020-01-22,2016-07-14,Active,,focus lens|9,"elastic body|16,piezoelectric element|27",,imaging device|5,"=HYPERLINK(""https://patents.google.com/patent/JP2017022941A/en"")",7,"WO2021117404A1,US11496070B2,WO2020034182A1,CN111326208B,CN109818526B,JP2021019399A,JP2021092717A,JP2021179560A,CN111786593B","JP2007129804A,JP2015128367A"
13503,US20170155036A1,"Piezoelectric element, piezoelectric actuator and electronic instrument using the same",Makoto Kubota|Takanori Matsuda|Kaoru Miura,Canon Inc,233,2017-06-01,2018-02-06,,Active,,"plastic lens|1,variable lens|3","temperature resistance|1,piezoelectric element|122,piezoelectric actuators|31,piezoelectric film|132,piezoelectric actuator|55","chamber|7,cavity|1",imaging device|15,"=HYPERLINK(""https://patents.google.com/patent/US20170155036A1/en"")",7,"US20190058107A1,US10424722B2,WO2020011150A1,CN110891105A,CN111348909A,US20200209743A1,US10727395B2,US20200356001A1,US10914638B2,CN110086902B,KR102123650B1",
13610,CN112351158A,"Imaging module, forming method thereof and lens assembly",桂珞|黄河,China Core Integrated Circuit Ningbo Co Ltd,132,2021-02-09,2022-12-09,2019-08-06,Active,,single lens|4,"piezoelectric element|134,piezoelectric film|11,piezoelectric actuator|1","voice coil motor|1,VCM |4","autofocus|1,auto focus|1,mobile phones|2,video cameras|2","=HYPERLINK(""https://patents.google.com/patent/CN112351158A/en"")",7,WO2022233289A1,"US5490015A,US20010009112A1,CN1641461A,CN1837882A,CN101153948A,CN208921950U,CN109327580A"
13714,CN113130734A,Piezoelectric driving structure and imaging module,桂珞,China Core Integrated Circuit Ningbo Co Ltd,112,2021-07-16,,2020-07-01,Pending,,single lens|1,"piezoelectric element|15,piezoelectric film|26,piezoelectric actuator|4",VCM |2,"mobile phones|3,video cameras|2","=HYPERLINK(""https://patents.google.com/patent/CN113130734A/en"")",7,,"CN101044670A,US20100014143A1,CN104297919A,US20150309307A1,JP2016178737A,CN107615131A,CN105871250A,CN110462485A,CN108334165A"
14476,JP2016219206A,Lighting appliance for vehicle,真也 星野|Shinya Hoshino|真也 星野,Stanley Electric Co Ltd,131,2016-12-22,2019-08-28,2016-05-19,Active,,"focus lens|4,convex lens|1,focal lens|6,aspherical lens|1,aspheric lens|2","piezoelectric element|3,piezoelectric actuators|251,lens body|1,piezoelectric actuator|24",,imaging device|6,"=HYPERLINK(""https://patents.google.com/patent/JP2016219206A/en"")",8,"JP2018198139A,JP2019083128A,JP7229423B2,JP7234042B2,JP6236745B2,JP6791644B2,KR20170129445A,EP3343092B1,EP3636490A4,KR102056169B1,WO2019120565A1,US10653002B2,EP3855067A1","WO2005083493A1,JP2014029858A,JP2014149975A"
14663,CN113067964A,Piezoelectric actuator and imaging module,黄河,China Core Integrated Circuit Ningbo Co Ltd,174,2021-07-02,2023-01-13,2019-12-31,Active,,single lens|1,"piezoelectric element|110,piezoelectric actuators|11,piezoelectric film|5,piezoelectric actuator|21",VCM |1,"mobile phones|2,video cameras|2","=HYPERLINK(""https://patents.google.com/patent/CN113067964A/en"")",9,,"US20030168942A1,US20070091463A1,CN101153948A,CN101206301A,US20090026885A1,CN101355326A,CN101526661A,JP2010240132A,CN101969530A,US20110199696A1,CN102447416A,TW201225507A,WO2015001952A1,US20170097492A1,US20170205624A1,CN107615131A"
14805,JP2018107437A,"Vibrator, vibration wave driver, vibration wave motor, and electronic equipment",達雄 古田|Tatsuo Furuta|達雄 古田|隆之 渡邉|Takayuki Watanabe|隆之 渡邉|未紀 上田|Miki Ueda|未紀 上田|小山　信也|Shinya Koyama|信也 小山|久保田　純|Jun Kubota|純 久保田|松田　堅義|Katayoshi Matsuda|堅義 松田|彰 上林|Akira Kamibayashi|彰 上林|潤平 林|Junpei Hayashi|潤平 林|西谷　仁志|Hitoshi Nishitani|仁志 西谷,Canon Inc,108,2018-07-05,,2017-12-22,Pending,,focus lens|2,"elastic body|59,piezoelectric element|69",,"autofocus|1,auto focus|1","=HYPERLINK(""https://patents.google.com/patent/JP2018107437A/en"")",9,CN113005364A,"JP2006254683A,JP2007137764A,JP2013219316A,JP2015010006A"
14860,US11038440B2,"Vibrator with low power consumption, vibration type actuator, and electronic apparatus",Miki Ueda|Tatsuo Furuta|Takayuki Watanabe|Shinya Koyama|Jumpei Hayashi|Makoto Kubota,Canon Inc,140,2018-11-01,2021-06-15,,Active,,focus lens|6,"elastic body|50,piezoelectric element|69",,digital camera|1,"=HYPERLINK(""https://patents.google.com/patent/US11038440B2/en"")",9,US11387401B2,"JP2004297910A,JP2009215111A,US8182713B2,US20140210311A1,US20140218588A1,US20130222678A1,US20130250417A1"
14862,JP7013151B2,"Laminated piezoelectric elements, oscillators, vibration wave motors, optical and electronic equipment",潤平 林|純 久保田|信也 小山|達雄 古田|香菜子 大志万,Canon Inc,104,2019-02-07,2022-01-31,2018-07-06,Active,,focus lens|1,"elastic body|30,piezoelectric element|106,piezoelectric actuator|1",chamber|1,"autofocus|1,auto focus|1,imaging device|1,digital camera|6","=HYPERLINK(""https://patents.google.com/patent/JP7013151B2/en"")",9,"JP7238080B2,USD947144S1","JP2003243741A,JP2008218547A,JP2010084180A,JP2014063994A,JP2015103645A,JP2015208214A5"
14875,US10536097B2,"Ultrasonic motor, drive control system, optical apparatus, and vibrator",Akira Uebayashi|Tatsuo Furuta|Miki Ueda|Hidenori Tanaka|Shinya Koyama|Kaoru Miura|Atsushi Kimura|Satoshi Fujita,Canon Inc,127,2017-06-01,2020-01-14,,Active,,focus lens|6,"elastic body|7,piezoelectric element|57",,"autofocus|1,auto focus|1","=HYPERLINK(""https://patents.google.com/patent/US10536097B2/en"")",9,"US10536097B2,US10451833B2,US10516091B2,CN109417357B,US11522473B2,JP7134815B2,US11469689B2,CN110606527A","EP0383309B1,US5099167A,US5274294A,US5155407A,US5583390A,US5128580A,US5455478A,US5241234A,US5440190A,US5798598A,US5578887A,US6674217B1,JP2001298975A,US6952073B2,JP2004297872A,JP5322431B2,JP5344456B2,US8182713B2,TW201223115A,US8604667B2,US8634251B2,US8391701B1,TW201321826A,TWM445304U,WO2014104378A1,US9144971B2,TW201514572A,US20140343387A1,US20160118914A1,TW201502078A,US20150015121A1,US9166140B2,US9306150B2,US20170153531A1,US20170155343A1,US20170155031A1"
14876,US10775681B2,"Ultrasonic motor, drive control system, optical apparatus, and vibrator",Makoto Kubota|Akira Uebayashi|Tatsuo Furuta|Shinya Koyama|Jumpei Hayashi|Hidenori Tanaka,Canon Inc,127,2017-06-01,2020-09-15,,Active,,focus lens|6,"elastic body|7,piezoelectric element|54",,"autofocus|1,auto focus|1","=HYPERLINK(""https://patents.google.com/patent/US10775681B2/en"")",9,"CN111555657A,US10536097B2,US10451833B2,US10516091B2,TWI647901B,JP7057941B2,US11469689B2,US10951992B2","US5099167A,US5274294A,US5155407A,US5583390A,US5128580A,US5455478A,US5241234A,US6229245B1,US6288475B1,US20050122862A1,JP5322431B2,US8182713B2,JP5344456B2,TW201223115A,US8604667B2,TW201321826A,US8391701B1,TWM445304U,TW201436446A,US20150326147A1,US9144971B2,US20140343387A1,TW201514572A,US20160118914A1,TW201502078A,US9166140B2,US20150015642A1,US9306150B2,US20150015121A1,US20170153410A1,US20170155031A1"
14996,CN112351159A,Imaging module and lens assembly,黄河,China Core Integrated Circuit Ningbo Co Ltd,132,2021-02-09,2022-12-09,2019-08-06,Active,,single lens|3,"piezoelectric element|128,piezoelectric film|12,piezoelectric actuator|1",VCM |4,"autofocus|1,auto focus|3,mobile phones|2,video cameras|2","=HYPERLINK(""https://patents.google.com/patent/CN112351159A/en"")",9,,"US5490015A,CN1641461A,CN1837882A,CN1841104A,CN101153948A"
15482,US10451833B2,"Ultrasonic motor, drive control system, optical apparatus, and vibrator",Jumpei Hayashi|Akira Uebayashi|Tatsuo Furuta|Hidenori Tanaka|Shinya Koyama|Makoto Kubota,Canon Inc,127,2017-06-01,2019-10-22,,Active,,focus lens|6,"elastic body|7,piezoelectric element|52",,"autofocus|2,auto focus|2","=HYPERLINK(""https://patents.google.com/patent/US10451833B2/en"")",10,"US10775681B2,US11522473B2,US11469689B2","US5099167A,US5274294A,US5155407A,US5583390A,US5128580A,US5455478A,US5241234A,US5440190A,US5798598A,US5578887A,US6674217B1,US6952073B2,JP2009227525A,US7944126B2,JP5217997B2,US8643251B2,US20160118914A1,US20170155343A1,US20170153531A1,US20170155031A1"
15483,US10516091B2,"Ultrasonic motor, drive control system, optical apparatus, and vibrator",Tatsuo Furuta|Akira Uebayashi|Hidenori Tanaka|Shinya Koyama|Makoto Kubota|Jumpei Hayashi,Canon Inc,127,2017-06-01,2019-12-24,,Active,,focus lens|6,"elastic body|7,piezoelectric element|52",,"autofocus|2,auto focus|2","=HYPERLINK(""https://patents.google.com/patent/US10516091B2/en"")",10,"US10536097B2,US10451833B2,US10775681B2,US10516091B2,JP2017179416A,US11469689B2,JP2021191197A","US5099167A,US5274294A,US5155407A,US5583390A,US5128580A,US5455478A,US5241234A,US5440190A,US5798598A,US5578887A,US6674217B1,US6952073B2,US8354038B2,JP5213135B2,US8182713B2,JP5344456B2,US8643251B2,US20160118914A1,US20170155343A1,US20170155031A1,US20170153531A1"
15487,US11469689B2,"Vibration wave motor, drive control system, and optical apparatus",Tomohiro Watanabe|Akira Uebayashi|Tatsuo Furuta|Shinya Koyama,Canon Inc,112,2019-12-12,2022-10-11,,Active,,focus lens|6,"elastic body|5,piezoelectric element|57",,auto focus|2,"=HYPERLINK(""https://patents.google.com/patent/US11469689B2/en"")",10,CN111965780B,"JPS63240382A,JPH03230771A,US5134333A,US20160118914A1,US10038394B2,US20170155343A1,US20170153531A1,US20170155031A1,US20170153410A1"
15511,JP7238080B2,"Laminated piezoelectric elements, vibrators, vibration wave motors, optical devices and electronic devices",潤平 林|純 久保田|信也 小山|達雄 古田|香菜子 大志万,Canon Inc,105,2022-03-15,2023-03-13,2021-11-29,Active,,focus lens|1,"elastic body|29,piezoelectric element|102,piezoelectric actuators|1",chamber|5,"autofocus|1,auto focus|1,imaging device|3,digital camera|6","=HYPERLINK(""https://patents.google.com/patent/JP7238080B2/en"")",10,,"JP2005123421A,JP2005278390A,JP2008085194A,WO2014098244A1,JP2014140028A,US20150349236A1,JP7013151B2"
15548,JP7134815B2,"vibration wave motors, drive control systems, optics and electronics",達雄 古田|彰 上林|智大 渡邊|信也 小山,Canon Inc,102,2019-06-06,2022-09-12,2018-10-30,Active,,focus lens|6,"elastic body|4,piezoelectric element|46",,"autofocus|2,auto focus|2","=HYPERLINK(""https://patents.google.com/patent/JP7134815B2/en"")",10,,JP2017108618A
15598,US11201279B2,"Piezoelectric material, piezoelectric element, vibration wave motor, optical apparatus, and electronic apparatus",Tomohiro Watanabe|Makoto Kubota|Akira Uebayashi|Kanako Oshima|Tatsuo Furuta,Canon Inc,126,2019-02-07,2021-12-14,,Active,,"focus lens|5,single lens|2","piezoelectric element|119,piezoelectric actuators|1,piezoelectric actuator|8",oil|2,"autofocus|2,auto focus|2,digital camera|7","=HYPERLINK(""https://patents.google.com/patent/US11201279B2/en"")",10,"USD857020S1,JP1565481S,US10868232B2,US11522473B2,JP1649916S,CN112723877B","JP2009215111A,US8182713B2,JP2010120835A,US7944126B2,US9509235B2,US9425380B2,US9412931B2,US9525123B2,US9537081B2"
15611,JP2016153359A,"Piezoelectric ceramic, piezoelectric element, device and equipment using them and manufacturing method of piezoelectric ceramic",康志 清水|Koji Shimizu|康志 清水|達雄 古田|Tatsuo Furuta|達雄 古田|小山　信也|Shinya Koyama|信也 小山|田中　秀典|Hidenori Tanaka|秀典 田中|香菜子 大志万|Kanako Oshima|香菜子 大志万|久保田　純|Jun Kubota|純 久保田|潤平 林|Junpei Hayashi|潤平 林,Canon Inc,108,2016-08-25,2020-09-16,,Active,,focus lens|6,"elastic body|4,piezoelectric element|138,piezoelectric actuators|1","chamber|6,oil|3","autofocus|2,auto focus|2,imaging device|8,digital camera|2","=HYPERLINK(""https://patents.google.com/patent/JP2016153359A/en"")",10,"JP2019140393A,JP2019220573A,US9680085B2,US9698337B2,US9614141B2,US10424722B2,US9893268B2,US9917245B2,US9887347B2,US11201571B2,US10868232B2,US11272080B2,US20190378970A1,CN109485416B,CN111138190A,CN113200744B","JP2012131669A,JP2013219316A,JP2013216565A,JP2014172799A"
15627,JP2017108618A,"Ultrasonic motor, drive control system, optical device and oscillator",彰 上林|Akira Kamibayashi|彰 上林|達雄 古田|Tatsuo Furuta|達雄 古田|未紀 上田|Miki Ueda|未紀 上田|田中　秀典|Hidenori Tanaka|秀典 田中|小山　信也|Shinya Koyama|信也 小山|三浦　薫|Kaoru Miura|薫 三浦|篤史 木村|Atsushi Kimura|篤史 木村|知志 藤田|Tomoshi Fujita|知志 藤田,Canon Inc,119,2017-06-15,,,Pending,,focus lens|6,"elastic body|6,piezoelectric element|55",,"autofocus|2,auto focus|2","=HYPERLINK(""https://patents.google.com/patent/JP2017108618A/en"")",10,"JP2019088183A,US10536097B2,US10451833B2,US10516091B2,CN109417357B,US11522473B2,US11469689B2,CN110606527A","JPS63178773A,JPH03230771A,JPH06133569A,JPH08228492A,JPH11220894A,JP2001298975A,JP2009165231A,WO2012111279A1,JP2012195577A,JP2013219316A,JP2014168056A,JP2015208214A"
15628,JP2017108616A,"Ultrasonic motor, drive control system, optical device and oscillator",久保田　純|Jun Kubota|純 久保田|彰 上林|Akira Kamibayashi|彰 上林|達雄 古田|Tatsuo Furuta|達雄 古田|小山　信也|Shinya Koyama|信也 小山|潤平 林|Junpei Hayashi|潤平 林|田中　秀典|Hidenori Tanaka|秀典 田中,Canon Inc,119,2017-06-15,,,Pending,,focus lens|6,"elastic body|6,piezoelectric element|51",,"autofocus|2,auto focus|2","=HYPERLINK(""https://patents.google.com/patent/JP2017108616A/en"")",10,"JP2019033255A,US10536097B2,US10451833B2,US10516091B2,TWI647901B,US11469689B2,US10951992B2,CN111555657B","JPS63178773A,JPH03145974A,JPH03230771A,JPH06133569A,JPH08228492A,JPH0923665A,JPH11220894A,JP2001298975A,JP2004297872A,JP2009165231A,WO2012111279A1,JP2012195577A,JP2013219316A,US20150288298A1,CN104971873A,JP2015208214A"
15629,JP2017108619A,"Ultrasonic motor, drive control system, optical equipment and vibrator",達雄 古田|Tatsuo Furuta|達雄 古田|彰 上林|Akira Kamibayashi|彰 上林|田中　秀典|Hidenori Tanaka|秀典 田中|小山　信也|Shinya Koyama|信也 小山|久保田　純|Jun Kubota|純 久保田|潤平 林|Junpei Hayashi|潤平 林,Canon Inc,118,2017-06-15,,,Pending,,focus lens|6,"elastic body|6,piezoelectric element|49",,"autofocus|2,auto focus|2,telephoto|2,telephoto lens|2","=HYPERLINK(""https://patents.google.com/patent/JP2017108619A/en"")",10,"WO2021246028A1,US10536097B2,US10451833B2,US10775681B2,US10516091B2,JP2017179416A,US11469689B2","JPS63178773A,JPH03230771A,JPH06133569A,JPH08228492A,JPH11220894A,JP2001298975A,JP2004297872A,JP2009165231A,WO2012111279A1,JP2012195577A,JP2013219316A,JP2015208214A"
15824,CN114885088A,"Camera module, optical anti-shake method thereof and electronic equipment",叶林敏|黄桢|戎琦|郑雪莹|卞强龙|阙嘉耀,Sunny Optical,131,2022-08-09,,2022-01-25,Pending,,"auto-focus lens|1,focus lens|1","piezoelectric element|34,laser direct structuring|1,piezoelectric actuator|82,LDS|9",cavity|1,"autofocus|4,auto focus|12,camera module|85","=HYPERLINK(""https://patents.google.com/patent/CN114885088A/en"")",11,,"JP2000307937A,CN101067709A,CN101334573A,JP2009093001A,CN111399163A"
16054,JP7150466B2,"Piezoelectric devices, vibrators, vibration wave motors, optical devices and electronic devices",純 久保田|潤平 林|達雄 古田|香菜子 大志万|信也 小山,Canon Inc,109,2018-12-27,2022-10-11,2018-05-23,Active,,focus lens|1,"polymer|1,elastic body|28,piezoelectric element|132,piezoelectric actuators|1",chamber|3,"autofocus|1,auto focus|1,imaging device|2,digital camera|5","=HYPERLINK(""https://patents.google.com/patent/JP7150466B2/en"")",11,,"JP2003142750A,JP2003267796A,JP2005159040A,JP2006288061A,JP2007258280A,JP2013034366A,JP2013227212A,JP2016225550A,JP2017063080A"
16067,JP7130416B2,"Vibrators, vibrating actuators and electronic devices",未紀 上田|達雄 古田|隆之 渡邉|信也 小山|潤平 林|純 久保田,Canon Inc,140,2018-11-22,2022-09-05,2018-04-24,Active,,focus lens|6,"elastic body|48,piezoelectric element|57",,"imaging device|2,digital camera|1","=HYPERLINK(""https://patents.google.com/patent/JP7130416B2/en"")",11,WO2020153287A1,"JP2013201887A,JP2013193048A,JP2016086619A,JP2016140180A,JP2017022846A,JP2017070115A"
16080,JP2019021701A,"Laminated piezoelectric element, vibrator, vibration wave motor, optical device, and electronic device",潤平 林|Junpei Hayashi|潤平 林|久保田　純|Jun Kubota|純 久保田|小山　信也|Shinya Koyama|信也 小山|達雄 古田|Tatsuo Furuta|達雄 古田|香菜子 大志万|Kanako Oshima|香菜子 大志万,Canon Inc,105,2019-02-07,2022-01-31,2018-07-06,Active,,focus lens|1,"elastic body|26,piezoelectric element|109,piezoelectric actuators|1",chamber|1,"autofocus|1,auto focus|1,imaging device|2,digital camera|6","=HYPERLINK(""https://patents.google.com/patent/JP2019021701A/en"")",11,USD947144S1,"JPH11235057A,JP2003243741A,JP2008218547A,JP2010084180A,JP2014063994A,JP2015103645A,JP2015208214A"
16128,JP7150511B2,"Piezoelectric materials, piezoelectric elements, vibration wave motors, optical devices and electronic devices",彰 上林|智大 渡邊|純 久保田|香菜子 大志万|達雄 古田,Canon Inc,154,2019-02-21,2022-10-11,2018-08-01,Active,,focus lens|5,"elastic body|6,piezoelectric element|111,piezoelectric actuators|1,piezoelectric actuator|9",oil|2,"autofocus|3,auto focus|3,digital camera|8","=HYPERLINK(""https://patents.google.com/patent/JP7150511B2/en"")",11,KR20220117025A,"JP2010147365A,JP2013227212A,JP2015164182A,JP2017092280A"
16151,TWI624148B,"Ultrasonic motor, drive control system, optical apparatus, and vibrator",上林彰|古田達雄|上田未紀|田中秀典|小山信也|三浦薫|木村篤史|藤田知志,"Canon Co., Ltd.",102,2017-06-01,2018-05-11,,,,"focusing lens|3,focus lens|3","elastic body|5,piezoelectric element|51",,"autofocus|2,auto focus|2","=HYPERLINK(""https://patents.google.com/patent/TWI624148B/en"")",11,"US10536097B2,US10451833B2,US10516091B2,CN109417357B,US11522473B2,JP7134815B2,US11469689B2,CN110606527A","TW201223115A,TW201321826A,TWM445304U,TW201514572A,TW201502078A"
16202,JP2017108125A,"Piezoelectric element, method of manufacturing piezoelectric element, piezoelectric actuator and electronic apparatus",久保田　純|Jun Kubota|純 久保田|松田　堅義|Katayoshi Matsuda|堅義 松田|三浦　薫|Kaoru Miura|薫 三浦,Canon Inc,223,2017-06-15,2021-02-24,,Active,,"plastic lens|1,glass lens|1,variable lens|2","piezoelectric element|132,piezoelectric actuators|8,piezoelectric film|193,piezoelectric actuator|79",chamber|11,imaging device|8,"=HYPERLINK(""https://patents.google.com/patent/JP2017108125A/en"")",11,"JP2019220571A,JP2019220572A,JP7142875B2,US10424722B2,US11201571B2,US10727395B2,JP2019067861A,US11515468B2,CN109626316B,EP3621187A1","JP2007329460A,JP2012164894A,JP2015034121A"
16268,JP2019088183A,"Vibration wave motor, drive control system, optical device, and electronic device",達雄 古田|Tatsuo Furuta|達雄 古田|彰 上林|Akira Kamibayashi|彰 上林|智大 渡邊|Tomohiro Watanabe|智大 渡邊|小山　信也|Shinya Koyama|信也 小山,Canon Inc,106,2019-06-06,2022-09-12,2018-10-30,Active,,focus lens|6,"elastic body|4,piezoelectric element|51",,auto focus|2,"=HYPERLINK(""https://patents.google.com/patent/JP2019088183A/en"")",11,,"JPH06153541A,JP2017108618A"
16313,WO2018123819A1,Piezoelectric vibrator for vibration wave motor,Tatsuo Furuta|Takayuki Watanabe|Miki Ueda|Shinya Koyama|Makoto Kubota|Takanori Matsuda|Akira Uebayashi|Jumpei Hayashi|Hitoshi Nishitani,"Canon Co., Ltd.",108,2018-07-05,,2017-12-21,,,focus lens|2,"elastic body|67,piezoelectric element|70",,,"=HYPERLINK(""https://patents.google.com/patent/WO2018123819A1/en"")",11,CN113005364A,"EP1075079A1,US20060175929A1,JP2009215111A,US20110291525A1,US20120146459A1,JP2012231622A,WO2013005701A1,WO2017164413A1"
16630,JP2016140180A,Vibration type driving device and apparatus using the same as driving source,真 追川|Makoto Oikawa|真 追川,Canon Inc,115,2016-08-04,,2015-01-27,Pending,,focus lens|3,"elastic body|24,piezoelectric element|57",,digital camera|3,"=HYPERLINK(""https://patents.google.com/patent/JP2016140180A/en"")",12,"JP2018067983A,JP2018078759A,JP2020028217A,JP7130416B2",
16632,JP2022043069A,"Laminated piezoelectric element, vibrator, vibration wave motor, optical device, and electronic device",潤平 林|Junpei Hayashi|純 久保田|Jun Kubota|信也 小山|Shinya Koyama|達雄 古田|Tatsuo Furuta|香菜子 大志万|Kanako Oshima,Canon Inc,104,2022-03-15,2023-03-13,2021-11-29,Active,,focus lens|1,"elastic body|30,piezoelectric element|109,piezoelectric actuator|1",chamber|1,"autofocus|1,auto focus|1,imaging device|1,digital camera|6","=HYPERLINK(""https://patents.google.com/patent/JP2022043069A/en"")",12,,"JPS643151B2,JPH11235057A,JP2008085194A,WO2014098244A1,JP2014140028A,US20150349236A1"
16715,TWI656668B,"Vibrator, vibration wave drive device, vibration wave motor, and electronical device",古田達雄|之|上田未紀|小山信也|久保田純|松田堅義|上林彰|林潤平|西谷仁志,"Ri Shang Canon Co., Ltd.",115,2018-07-01,2019-04-11,,,,focus lens|3,"elastic body|34,piezoelectric element|71",,"autofocus|2,auto focus|2","=HYPERLINK(""https://patents.google.com/patent/TWI656668B/en"")",12,CN113005364A,"US20050072230A1,US20110280559A1,US20120139390A1,JP2014233174A,US20160127623A1,TW201533939A"
16779,JP2017108617A,"Ultrasonic motor, drive control system, optical equipment and vibrator",潤平 林|Junpei Hayashi|潤平 林|彰 上林|Akira Kamibayashi|彰 上林|達雄 古田|Tatsuo Furuta|達雄 古田|田中　秀典|Hidenori Tanaka|秀典 田中|小山　信也|Shinya Koyama|信也 小山|久保田　純|Jun Kubota|純 久保田,Canon Inc,119,2017-06-15,,,Pending,,focus lens|6,"elastic body|6,piezoelectric element|50",,"autofocus|2,auto focus|2","=HYPERLINK(""https://patents.google.com/patent/JP2017108617A/en"")",12,"US10775681B2,US11522473B2,US11469689B2","JPS63178773A,JPH03230771A,JPH06133569A,JPH08228492A,JPH11220894A,JP2001298975A,JP2009165231A,WO2012111279A1,JP2012195577A,JP2014168056A,JP2015208214A"
